agency_cd,site_no,parameter_cd,ts_id,year_nu,month_nu,mean_va
USGS,8088500,62614,134901,2000,10,991.906
USGS,8088500,62614,134901,2000,11,993.827
USGS,8088500,62614,134901,2000,12,995.384
USGS,8088500,62614,134901,2001,1,995.545
USGS,8088500,62614,134901,2001,2,997.151
USGS,8088500,62614,134901,2001,3,998.856
USGS,8088500,62614,134901,2001,4,998.891
USGS,8088500,62614,134901,2001,5,998.748
USGS,8088500,62614,134901,2001,6,998.253
USGS,8088500,62614,134901,2001,7,997.088
USGS,8088500,62614,134901,2001,8,995.225
USGS,8088500,62614,134901,2001,9,994.021
USGS,8088500,62614,134901,2001,10,993.829
USGS,8088500,62614,134901,2001,11,994.009
USGS,8088500,62614,134901,2001,12,994.574
USGS,8088500,62614,134901,2002,2,993.709
USGS,8088500,62614,134901,2002,3,993.367
USGS,8088500,62614,134901,2002,4,995.241
USGS,8088500,62614,134901,2002,7,998.486
USGS,8088500,62614,134901,2002,8,998.335
USGS,8088500,62614,134901,2002,9,996.811
USGS,8088500,62614,134901,2002,10,995.54
USGS,8088500,62614,134901,2002,11,995.841
USGS,8088500,62614,134901,2002,12,995.666
USGS,8088500,62614,134901,2003,1,995.502
USGS,8088500,62614,134901,2003,2,995.168
USGS,8088500,62614,134901,2003,3,994.752
USGS,8088500,62614,134901,2003,4,994.241
USGS,8088500,62614,134901,2003,5,993.34
USGS,8088500,62614,134901,2003,6,994.929
USGS,8088500,62614,134901,2003,7,996.598
USGS,8088500,62614,134901,2003,8,994.775
USGS,8088500,62614,134901,2003,9,994.112
USGS,8088500,62614,134901,2003,10,993.521
USGS,8088500,62614,134901,2003,11,992.476
USGS,8088500,62614,134901,2003,12,991.424
USGS,8088500,62614,134901,2004,1,990.863
USGS,8088500,62614,134901,2004,2,990.582
USGS,8088500,62614,134901,2004,3,991.826
USGS,8088500,62614,134901,2004,4,992.44
USGS,8088500,62614,134901,2004,5,992.883
USGS,8088500,62614,134901,2004,6,993.57
USGS,8088500,62614,134901,2004,7,994.735
USGS,8088500,62614,134901,2004,9,998.672
USGS,8088500,62614,134901,2004,11,998.913
USGS,8088500,62614,134901,2004,12,999.353
USGS,8088500,62614,134901,2005,1,998.81
USGS,8088500,62614,134901,2005,2,998.601
USGS,8088500,62614,134901,2005,3,997.366
USGS,8088500,62614,134901,2005,7,994.755
USGS,8088500,62614,134901,2005,8,996.101
USGS,8088500,62614,134901,2005,9,998.851
USGS,8088500,62614,134901,2005,10,998.111
USGS,8088500,62614,134901,2005,12,996.618
USGS,8088500,62614,134901,2006,1,996.394
USGS,8088500,62614,134901,2006,2,996.119
USGS,8088500,62614,134901,2006,4,995.563
USGS,8088500,62614,134901,2006,5,998.2
USGS,8088500,62614,134901,2006,6,997.829
USGS,8088500,62614,134901,2006,7,996.447
USGS,8088500,62614,134901,2006,8,994.539
USGS,8088500,62614,134901,2006,9,993.577
USGS,8088500,62614,134901,2006,10,994.594
USGS,8088500,62614,134901,2006,12,997.445
USGS,8088500,62614,134901,2007,1,997.526
USGS,8088500,62614,134901,2007,2,997.631
USGS,8088500,62614,134901,2007,3,997.612
USGS,8088500,62614,134901,2007,4,998.013
USGS,8088500,62614,134901,2007,5,998.902
USGS,8088500,62614,134901,2007,6,999.074
USGS,8088500,62614,134901,2007,7,998.557
USGS,8088500,62614,134901,2007,8,998.421
USGS,8088500,62614,134901,2007,9,998.626
USGS,8088500,62614,134901,2007,10,998.579
USGS,8088500,62614,134901,2007,11,998.366
USGS,8088500,62614,134901,2007,12,998.398
USGS,8088500,62614,134901,2008,1,998.445
USGS,8088500,62614,134901,2008,2,998.497
USGS,8088500,62614,134901,2008,3,998.859
USGS,8088500,62614,134901,2008,4,998.803
USGS,8088500,62614,134901,2008,5,998.901
USGS,8088500,62614,134901,2008,6,998.453
USGS,8088500,62614,134901,2008,9,997.109
USGS,8088500,62614,134901,2008,10,998.159
USGS,8088500,62614,134901,2009,1,997.47
USGS,8088500,62614,134901,2009,2,997.149
USGS,8088500,62614,134901,2009,3,996.738
USGS,8088500,62614,134901,2009,7,995.986
USGS,8088500,62614,134901,2009,8,995.932
USGS,8088500,62614,134901,2009,9,995.123
USGS,8088500,62614,134901,2009,12,995.009
USGS,8088500,62614,134901,2010,1,994.96
USGS,8088500,62614,134901,2010,2,997.722
USGS,8088500,62614,134901,2010,3,998.73
USGS,8088500,62614,134901,2010,4,998.589
USGS,8088500,62614,134901,2010,5,998.765
USGS,8088500,62614,134901,2010,6,998.897
USGS,8088500,62614,134901,2010,7,998.523
USGS,8088500,62614,134901,2010,8,999.032
USGS,8088500,62614,134901,2010,9,998.785
USGS,8088500,62614,134901,2010,10,998.965
USGS,8088500,62614,134901,2010,11,998.659
USGS,8088500,62614,134901,2010,12,998.51
USGS,8088500,62614,134901,2011,1,998.584
USGS,8088500,62614,134901,2011,2,998.583
USGS,8088500,62614,134901,2011,3,998.24
USGS,8088500,62614,134901,2011,4,997.699
USGS,8088500,62614,134901,2011,5,997.083
USGS,8088500,62614,134901,2011,6,996.062
USGS,8088500,62614,134901,2011,7,994.36
USGS,8088500,62614,134901,2011,8,992.425
USGS,8088500,62614,134901,2011,9,990.371
USGS,8088500,62614,134901,2011,11,989.329
USGS,8088500,62614,134901,2011,12,989.079
USGS,8088500,62614,134901,2012,1,990.463
USGS,8088500,62614,134901,2012,2,993.531
USGS,8088500,62614,134901,2012,4,994.553
USGS,8088500,62614,134901,2012,5,993.939
USGS,8088500,62614,134901,2012,6,993.732
USGS,8088500,62614,134901,2012,7,993.363
USGS,8088500,62614,134901,2012,8,992.522
USGS,8088500,62614,134901,2012,9,992.075
USGS,8088500,62614,134901,2012,10,991.731
USGS,8088500,62614,134901,2012,11,991.036
USGS,8088500,62614,134901,2012,12,990.44
USGS,8088500,62614,134901,2013,1,990.131
USGS,8088500,62614,134901,2013,2,989.954
USGS,8088500,62614,134901,2013,3,989.669
USGS,8088500,62614,134901,2013,4,989.6
USGS,8088500,62614,134901,2013,5,989.17
USGS,8088500,62614,134901,2013,6,988.994
USGS,8088500,62614,134901,2013,7,989.046
USGS,8088500,62614,134901,2013,8,989.077
USGS,8088500,62614,134901,2013,9,988.481
USGS,8088500,62614,134901,2013,10,987.915
USGS,8088500,62614,134901,2013,11,987.353
USGS,8088500,62614,134901,2013,12,987.002
USGS,8088500,62614,134901,2014,1,986.794
USGS,8088500,62614,134901,2014,2,986.547
USGS,8088500,62614,134901,2014,3,986.293
USGS,8088500,62614,134901,2014,4,985.784
USGS,8088500,62614,134901,2014,5,984.908
USGS,8088500,62614,134901,2014,6,984.491
USGS,8088500,62614,134901,2014,7,984.886
USGS,8088500,62614,134901,2014,8,984.499
USGS,8088500,62614,134901,2014,9,983.952
USGS,8088500,62614,134901,2014,10,984.767
USGS,8088500,62614,134901,2014,11,984.958
USGS,8088500,62614,134901,2014,12,985.287
USGS,8088500,62614,134901,2015,1,985.316
USGS,8088500,62614,134901,2015,2,985.391
USGS,8088500,62614,134901,2015,3,985.681
USGS,8088500,62614,134901,2015,4,985.989
USGS,8088500,62614,134901,2015,5,993.586
USGS,8088500,62614,134901,2015,6,999.158
USGS,8088500,62614,134901,2015,7,999.147
USGS,8088500,62614,134901,2015,9,998.21
USGS,8088500,62614,134901,2015,10,997.519
USGS,8088500,62614,134901,2015,11,998.983
USGS,8088500,62614,134901,2015,12,998.983
USGS,8088500,62614,134901,2016,1,999.16
USGS,8088500,62614,134901,2016,2,999.003
USGS,8088500,62614,134901,2016,3,998.972
USGS,8088500,62614,134901,2016,4,998.783
USGS,8088500,62614,134901,2016,5,998.756
USGS,8088500,62614,134901,2016,6,998.943
USGS,8088500,62614,134901,2016,7,998.949
USGS,8088500,62614,134901,2016,8,998.564
USGS,8088500,62614,134901,2016,9,998.833
USGS,8088500,62614,134901,2016,10,998.93
USGS,8088500,62614,134901,2016,11,998.903
USGS,8088500,62614,134901,2016,12,998.929
USGS,8088500,62614,134901,2017,1,999.035
USGS,8088500,62614,134901,2017,2,998.977
USGS,8088500,62614,134901,2017,4,998.937
USGS,8088500,62614,134901,2017,5,998.583
USGS,8088500,62614,134901,2017,6,999.024
USGS,8088500,62614,134901,2017,8,998.559
USGS,8088500,62614,134901,2017,9,998.215
USGS,8088500,62614,134901,2017,10,998.652
USGS,8088500,62614,134901,2017,11,998.134
USGS,8088500,62614,134901,2017,12,997.807
USGS,8088500,62614,134901,2018,1,997.551
USGS,8088500,62614,134901,2018,2,997.485
USGS,8088500,62614,134901,2018,3,998.027
USGS,8088500,62614,134901,2018,4,998.013
USGS,8088500,62614,134901,2018,5,997.889
USGS,8088500,62614,134901,2018,6,997.478
USGS,8088500,62614,134901,2018,7,996.442
USGS,8088500,62614,134901,2018,9,996.943
USGS,8088500,62614,134901,2018,10,998.668
USGS,8088500,62614,134901,2018,11,998.748
USGS,8088500,62614,134901,2018,12,998.77
USGS,8088500,62614,134901,2019,1,998.832
USGS,8088500,62614,134901,2019,2,998.969
USGS,8088500,62614,134901,2019,3,999.11
USGS,8088500,62614,134901,2019,4,999.007
USGS,8088500,62614,134901,2019,5,998.708
USGS,8088500,62614,134901,2019,6,998.973
USGS,8088500,62614,134901,2019,7,999.116
USGS,8088500,62614,134901,2019,8,998.653
USGS,8088500,62614,134901,2019,9,998.004
USGS,8088500,62614,134901,2019,10,997.498
USGS,8088500,62614,134901,2019,11,997.641
USGS,8088500,62614,134901,2019,12,997.984
USGS,8088500,62614,134901,2020,1,998.255
USGS,8088500,62614,134901,2020,3,998.835
USGS,8088500,62614,134901,2020,4,998.806
USGS,8088500,62614,134901,2020,5,998.798
USGS,8088500,62614,134901,2020,6,998.815
USGS,8092500,62614,135003,2000,10,526.041
USGS,8092500,62614,135003,2000,11,527.006
USGS,8092500,62614,135003,2000,12,526.492
USGS,8092500,62614,135003,2001,1,526.952
USGS,8092500,62614,135003,2001,2,531.868
USGS,8092500,62614,135003,2001,3,534.968
USGS,8092500,62614,135003,2001,4,534.106
USGS,8092500,62614,135003,2001,5,533.578
USGS,8092500,62614,135003,2001,6,532.749
USGS,8092500,62614,135003,2001,7,531.007
USGS,8092500,62614,135003,2001,8,527.714
USGS,8092500,62614,135003,2001,9,526.015
USGS,8092500,62614,135003,2001,10,525.354
USGS,8092500,62614,135003,2001,11,524.688
USGS,8092500,62614,135003,2001,12,524.954
USGS,8092500,62614,135003,2002,1,525.212
USGS,8092500,62614,135003,2002,2,526.439
USGS,8092500,62614,135003,2002,3,528.042
USGS,8092500,62614,135003,2002,4,532.998
USGS,8092500,62614,135003,2002,5,533.357
USGS,8092500,62614,135003,2002,6,533.248
USGS,8092500,62614,135003,2002,7,532.976
USGS,8092500,62614,135003,2002,8,530.632
USGS,8092500,62614,135003,2002,9,528.294
USGS,8092500,62614,135003,2002,10,527.716
USGS,8092500,62614,135003,2002,11,526.567
USGS,8092500,62614,135003,2002,12,525.161
USGS,8092500,62614,135003,2003,1,524.768
USGS,8092500,62614,135003,2003,2,524.77
USGS,8092500,62614,135003,2003,4,526.536
USGS,8092500,62614,135003,2003,5,526.212
USGS,8092500,62614,135003,2003,6,526.23
USGS,8092500,62614,135003,2003,7,525.475
USGS,8092500,62614,135003,2003,8,524.2
USGS,8092500,62614,135003,2003,9,523.985
USGS,8092500,62614,135003,2003,10,524.494
USGS,8092500,62614,135003,2003,11,524.127
USGS,8092500,62614,135003,2003,12,523.6
USGS,8092500,62614,135003,2004,1,523.73
USGS,8092500,62614,135003,2004,2,524.295
USGS,8092500,62614,135003,2004,3,527.035
USGS,8092500,62614,135003,2004,4,527.818
USGS,8092500,62614,135003,2004,5,531.221
USGS,8092500,62614,135003,2004,6,533.573
USGS,8092500,62614,135003,2004,7,533.405
USGS,8092500,62614,135003,2004,8,533.255
USGS,8092500,62614,135003,2004,9,531.075
USGS,8092500,62614,135003,2004,10,529.551
USGS,8092500,62614,135003,2004,11,532.261
USGS,8092500,62614,135003,2004,12,532.939
USGS,8092500,62614,135003,2005,1,532.09
USGS,8092500,62614,135003,2005,2,531.49
USGS,8092500,62614,135003,2005,3,530.408
USGS,8092500,62614,135003,2005,4,531.556
USGS,8092500,62614,135003,2005,5,531.695
USGS,8092500,62614,135003,2005,6,531.156
USGS,8092500,62614,135003,2005,7,529.811
USGS,8092500,62614,135003,2005,9,532.391
USGS,8092500,62614,135003,2005,10,530.949
USGS,8092500,62614,135003,2005,11,529.633
USGS,8092500,62614,135003,2005,12,528.278
USGS,8092500,62614,135003,2006,1,527.225
USGS,8092500,62614,135003,2006,2,526.761
USGS,8092500,62614,135003,2006,3,527.572
USGS,8092500,62614,135003,2006,4,528.989
USGS,8092500,62614,135003,2006,5,530.269
USGS,8092500,62614,135003,2006,6,530.097
USGS,8092500,62614,135003,2006,7,528.603
USGS,8092500,62614,135003,2006,8,526.547
USGS,8092500,62614,135003,2006,9,525.241
USGS,8092500,62614,135003,2006,10,524.411
USGS,8092500,62614,135003,2006,11,524.211
USGS,8092500,62614,135003,2006,12,523.759
USGS,8092500,62614,135003,2007,1,524.601
USGS,8092500,62614,135003,2007,2,525.28
USGS,8092500,62614,135003,2007,3,525.496
USGS,8092500,62614,135003,2007,4,534.018
USGS,8092500,62614,135003,2007,5,534.944
USGS,8092500,62614,135003,2007,8,533.333
USGS,8092500,62614,135003,2007,9,533.261
USGS,8092500,62614,135003,2007,10,529.163
USGS,8092500,62614,135003,2007,11,528.03
USGS,8092500,62614,135003,2007,12,527.149
USGS,8092500,62614,135003,2008,1,526.755
USGS,8092500,62614,135003,2008,2,525.874
USGS,8092500,62614,135003,2008,3,527.603
USGS,8092500,62614,135003,2008,4,531.479
USGS,8092500,62614,135003,2008,5,532.374
USGS,8092500,62614,135003,2008,6,530.15
USGS,8092500,62614,135003,2008,8,526.728
USGS,8092500,62614,135003,2008,9,525.846
USGS,8092500,62614,135003,2008,10,525.09
USGS,8092500,62614,135003,2008,11,524.379
USGS,8092500,62614,135003,2008,12,523.464
USGS,8092500,62614,135003,2009,1,523.175
USGS,8092500,62614,135003,2009,2,522.947
USGS,8092500,62614,135003,2009,3,522.967
USGS,8092500,62614,135003,2009,4,523.013
USGS,8092500,62614,135003,2009,5,523.775
USGS,8092500,62614,135003,2009,6,523.783
USGS,8092500,62614,135003,2009,7,522.26
USGS,8092500,62614,135003,2009,8,520.72
USGS,8092500,62614,135003,2009,9,520.8
USGS,8092500,62614,135003,2009,10,524.882
USGS,8092500,62614,135003,2009,11,531.362
USGS,8092500,62614,135003,2009,12,529.641
USGS,8092500,62614,135003,2010,1,529.094
USGS,8092500,62614,135003,2010,2,532.601
USGS,8092500,62614,135003,2010,3,531.45
USGS,8092500,62614,135003,2010,4,532.835
USGS,8092500,62614,135003,2010,6,529.983
USGS,8092500,62614,135003,2010,7,530.431
USGS,8092500,62614,135003,2010,8,531.202
USGS,8092500,62614,135003,2010,9,531.778
USGS,8092500,62614,135003,2010,10,530.135
USGS,8092500,62614,135003,2010,11,525.761
USGS,8092500,62614,135003,2010,12,523.667
USGS,8092500,62614,135003,2011,1,523.862
USGS,8092500,62614,135003,2011,2,523.547
USGS,8092500,62614,135003,2011,4,523.375
USGS,8092500,62614,135003,2011,5,522.865
USGS,8092500,62614,135003,2011,6,521.379
USGS,8092500,62614,135003,2011,7,519.771
USGS,8092500,62614,135003,2011,8,518.588
USGS,8092500,62614,135003,2011,9,517.374
USGS,8092500,62614,135003,2011,10,517.284
USGS,8092500,62614,135003,2011,11,516.871
USGS,8092500,62614,135003,2011,12,517.22
USGS,8092500,62614,135003,2012,1,519.253
USGS,8092500,62614,135003,2012,2,528.803
USGS,8092500,62614,135003,2012,4,533.57
USGS,8092500,62614,135003,2012,5,532.859
USGS,8092500,62614,135003,2012,6,532.485
USGS,8092500,62614,135003,2012,7,531.216
USGS,8092500,62614,135003,2012,8,529.4
USGS,8092500,62614,135003,2012,9,526.636
USGS,8092500,62614,135003,2012,10,524.764
USGS,8092500,62614,135003,2012,11,524.4
USGS,8092500,62614,135003,2012,12,524.085
USGS,8092500,62614,135003,2013,1,524.349
USGS,8092500,62614,135003,2013,2,524.475
USGS,8092500,62614,135003,2013,3,524.186
USGS,8092500,62614,135003,2013,4,524.208
USGS,8092500,62614,135003,2013,5,524.037
USGS,8092500,62614,135003,2013,6,523.87
USGS,8092500,62614,135003,2013,8,521.787
USGS,8092500,62614,135003,2013,9,521.279
USGS,8092500,62614,135003,2013,10,521.462
USGS,8092500,62614,135003,2013,11,521.575
USGS,8092500,62614,135003,2013,12,521.727
USGS,8092500,62614,135003,2014,1,521.958
USGS,8092500,62614,135003,2014,2,521.833
USGS,8092500,62614,135003,2014,3,521.267
USGS,8092500,62614,135003,2014,4,520.688
USGS,8092500,62614,135003,2014,5,520.814
USGS,8092500,62614,135003,2014,6,522.577
USGS,8092500,62614,135003,2014,7,525.681
USGS,8092500,62614,135003,2014,8,524.721
USGS,8092500,62614,135003,2014,9,523.669
USGS,8092500,62614,135003,2014,10,522.91
USGS,8092500,62614,135003,2014,11,522.562
USGS,8092500,62614,135003,2014,12,522.349
USGS,8092500,62614,135003,2015,1,522.431
USGS,8092500,62614,135003,2015,2,522.633
USGS,8092500,62614,135003,2015,3,523.228
USGS,8092500,62614,135003,2015,4,524.118
USGS,8092500,62614,135003,2015,5,534.887
USGS,8092500,62614,135003,2015,6,550.023
USGS,8092500,62614,135003,2015,7,535.15
USGS,8092500,62614,135003,2015,8,532.157
USGS,8092500,62614,135003,2015,9,530.808
USGS,8092500,62614,135003,2015,10,531.018
USGS,8092500,62614,135003,2015,11,534.487
USGS,8092500,62614,135003,2015,12,536.685
USGS,8092500,62614,135003,2016,1,533.912
USGS,8092500,62614,135003,2016,2,531.25
USGS,8092500,62614,135003,2016,3,533.687
USGS,8092500,62614,135003,2016,4,538.348
USGS,8092500,62614,135003,2016,5,539.724
USGS,8092500,62614,135003,2016,6,554.346
USGS,8092500,62614,135003,2016,7,534.31
USGS,8092500,62614,135003,2016,8,530.814
USGS,8092500,62614,135003,2016,9,529.41
USGS,8092500,62614,135003,2016,10,530.77
USGS,8092500,62614,135003,2016,11,531.412
USGS,8092500,62614,135003,2016,12,529.973
USGS,8092500,62614,135003,2017,1,529.816
USGS,8092500,62614,135003,2017,2,530.354
USGS,8092500,62614,135003,2017,3,530.347
USGS,8092500,62614,135003,2017,5,530.659
USGS,8092500,62614,135003,2017,6,532.433
USGS,8092500,62614,135003,2017,7,531.551
USGS,8092500,62614,135003,2017,8,530.028
USGS,8092500,62614,135003,2017,9,529.5
USGS,8092500,62614,135003,2017,10,528.854
USGS,8092500,62614,135003,2017,11,528.485
USGS,8092500,62614,135003,2017,12,528.415
USGS,8092500,62614,135003,2018,1,528.396
USGS,8092500,62614,135003,2018,2,528.789
USGS,8092500,62614,135003,2018,3,530.181
USGS,8092500,62614,135003,2018,4,531.035
USGS,8092500,62614,135003,2018,5,531.411
USGS,8092500,62614,135003,2018,6,530.767
USGS,8092500,62614,135003,2018,7,529.394
USGS,8092500,62614,135003,2018,8,527.428
USGS,8092500,62614,135003,2018,9,526.974
USGS,8092500,62614,135003,2018,10,537.118
USGS,8092500,62614,135003,2018,11,537.833
USGS,8092500,62614,135003,2018,12,533.625
USGS,8092500,62614,135003,2019,1,535.472
USGS,8092500,62614,135003,2019,2,532.07
USGS,8092500,62614,135003,2019,3,531.238
USGS,8092500,62614,135003,2019,4,531.836
USGS,8092500,62614,135003,2019,5,547.979
USGS,8092500,62614,135003,2019,6,538.439
USGS,8092500,62614,135003,2019,7,531.803
USGS,8092500,62614,135003,2019,8,528.788
USGS,8092500,62614,135003,2019,9,527.16
USGS,8092500,62614,135003,2019,10,526.854
USGS,8092500,62614,135003,2019,11,526.762
USGS,8092500,62614,135003,2019,12,526.599
USGS,8092500,62614,135003,2020,1,526.881
USGS,8092500,62614,135003,2020,2,528.249
USGS,8092500,62614,135003,2020,3,532.568
USGS,8092500,62614,135003,2020,4,533.006
USGS,8102000,62614,135151,2000,10,587.941
USGS,8102000,62614,135151,2000,11,593.207
USGS,8102000,62614,135151,2000,12,594.652
USGS,8102000,62614,135151,2001,1,595.039
USGS,8102000,62614,135151,2001,2,595.509
USGS,8102000,62614,135151,2001,3,597.092
USGS,8102000,62614,135151,2001,4,594.775
USGS,8102000,62614,135151,2001,5,595.072
USGS,8102000,62614,135151,2001,6,594.262
USGS,8102000,62614,135151,2001,7,593.833
USGS,8102000,62614,135151,2001,8,592.715
USGS,8102000,62614,135151,2001,9,594.64
USGS,8102000,62614,135151,2001,10,593.773
USGS,8102000,62614,135151,2001,11,594.323
USGS,8102000,62614,135151,2001,12,594.943
USGS,8102000,62614,135151,2002,1,594.226
USGS,8102000,62614,135151,2002,2,594.671
USGS,8102000,62614,135151,2002,3,594.395
USGS,8102000,62614,135151,2002,4,594.342
USGS,8102000,62614,135151,2002,5,593.855
USGS,8102000,62614,135151,2002,6,593.654
USGS,8102000,62614,135151,2002,7,595.334
USGS,8102000,62614,135151,2002,8,593.898
USGS,8102000,62614,135151,2002,9,592.996
USGS,8102000,62614,135151,2002,10,592.719
USGS,8102000,62614,135151,2002,11,594.219
USGS,8102000,62614,135151,2002,12,594.575
USGS,8102000,62614,135151,2003,1,594.27
USGS,8102000,62614,135151,2003,2,595.017
USGS,8102000,62614,135151,2003,3,594.934
USGS,8102000,62614,135151,2003,4,594.314
USGS,8102000,62614,135151,2003,5,594.188
USGS,8102000,62614,135151,2003,6,594.427
USGS,8102000,62614,135151,2003,7,593.846
USGS,8102000,62614,135151,2003,8,592.839
USGS,8102000,62614,135151,2003,9,592.387
USGS,8102000,62614,135151,2003,10,594.665
USGS,8102000,62614,135151,2003,11,594.019
USGS,8102000,62614,135151,2003,12,593.772
USGS,8102000,62614,135151,2004,1,594.239
USGS,8102000,62614,135151,2004,2,594.709
USGS,8102000,62614,135151,2004,3,595.224
USGS,8102000,62614,135151,2004,4,595.056
USGS,8102000,62614,135151,2004,5,594.866
USGS,8102000,62614,135151,2004,6,595.619
USGS,8102000,62614,135151,2004,7,595.078
USGS,8102000,62614,135151,2004,8,595.036
USGS,8102000,62614,135151,2004,9,594.281
USGS,8102000,62614,135151,2004,10,594.357
USGS,8102000,62614,135151,2004,11,600.042
USGS,8102000,62614,135151,2004,12,604.876
USGS,8102000,62614,135151,2005,1,595.677
USGS,8102000,62614,135151,2005,2,595.16
USGS,8102000,62614,135151,2005,3,596.309
USGS,8102000,62614,135151,2005,4,594.233
USGS,8102000,62614,135151,2005,5,594.146
USGS,8102000,62614,135151,2005,6,594.278
USGS,8102000,62614,135151,2005,7,593.574
USGS,8102000,62614,135151,2005,8,596.315
USGS,8102000,62614,135151,2005,9,594.029
USGS,8102000,62614,135151,2005,10,593.167
USGS,8102000,62614,135151,2005,11,592.408
USGS,8102000,62614,135151,2005,12,591.797
USGS,8102000,62614,135151,2006,1,591.178
USGS,8102000,62614,135151,2006,2,590.923
USGS,8102000,62614,135151,2006,3,590.88
USGS,8102000,62614,135151,2006,4,591.292
USGS,8102000,62614,135151,2006,5,592.127
USGS,8102000,62614,135151,2006,6,591.677
USGS,8102000,62614,135151,2006,7,590.953
USGS,8102000,62614,135151,2006,8,589.657
USGS,8102000,62614,135151,2006,9,588.436
USGS,8102000,62614,135151,2006,10,587.685
USGS,8102000,62614,135151,2006,12,586.555
USGS,8102000,62614,135151,2007,1,587.187
USGS,8102000,62614,135151,2007,2,587.46
USGS,8102000,62614,135151,2007,3,588.959
USGS,8102000,62614,135151,2007,4,597.392
USGS,8102000,62614,135151,2007,5,598.363
USGS,8102000,62614,135151,2007,6,607.781
USGS,8102000,62614,135151,2007,7,627.735
USGS,8102000,62614,135151,2007,8,625.195
USGS,8102000,62614,135151,2007,11,594.086
USGS,8102000,62614,135151,2007,12,594.305
USGS,8102000,62614,135151,2008,1,594.405
USGS,8102000,62614,135151,2008,2,594.279
USGS,8102000,62614,135151,2008,3,594.382
USGS,8102000,62614,135151,2008,4,594.303
USGS,8102000,62614,135151,2008,5,595.286
USGS,8102000,62614,135151,2008,7,593.062
USGS,8102000,62614,135151,2008,8,593.532
USGS,8102000,62614,135151,2008,9,593.524
USGS,8102000,62614,135151,2008,10,592.805
USGS,8102000,62614,135151,2008,11,592.214
USGS,8102000,62614,135151,2008,12,591.576
USGS,8102000,62614,135151,2009,1,591.188
USGS,8102000,62614,135151,2009,2,590.901
USGS,8102000,62614,135151,2009,3,591.375
USGS,8102000,62614,135151,2009,4,591.833
USGS,8102000,62614,135151,2009,5,593.63
USGS,8102000,62614,135151,2009,6,592.982
USGS,8102000,62614,135151,2009,7,589.874
USGS,8102000,62614,135151,2009,8,586.915
USGS,8102000,62614,135151,2009,9,586.1
USGS,8102000,62614,135151,2009,10,592.068
USGS,8102000,62614,135151,2009,11,597.613
USGS,8102000,62614,135151,2010,1,592.735
USGS,8102000,62614,135151,2010,2,603.224
USGS,8102000,62614,135151,2010,3,593.755
USGS,8102000,62614,135151,2010,4,592.176
USGS,8102000,62614,135151,2010,5,591.998
USGS,8102000,62614,135151,2010,6,591.829
USGS,8102000,62614,135151,2010,7,591.815
USGS,8102000,62614,135151,2010,8,591.086
USGS,8102000,62614,135151,2010,9,593.335
USGS,8102000,62614,135151,2010,10,591.688
USGS,8102000,62614,135151,2010,11,591.138
USGS,8102000,62614,135151,2010,12,590.592
USGS,8102000,62614,135151,2011,1,590.748
USGS,8102000,62614,135151,2011,2,590.968
USGS,8102000,62614,135151,2011,3,590.893
USGS,8102000,62614,135151,2011,4,590.369
USGS,8102000,62614,135151,2011,5,590.305
USGS,8102000,62614,135151,2011,6,589.91
USGS,8102000,62614,135151,2011,7,588.378
USGS,8102000,62614,135151,2011,8,586.433
USGS,8102000,62614,135151,2011,9,583.909
USGS,8102000,62614,135151,2011,10,582.771
USGS,8102000,62614,135151,2011,11,582.11
USGS,8102000,62614,135151,2011,12,582.045
USGS,8102000,62614,135151,2012,1,582.181
USGS,8102000,62614,135151,2012,2,586.351
USGS,8102000,62614,135151,2012,3,594.665
USGS,8102000,62614,135151,2012,4,594.916
USGS,8102000,62614,135151,2012,5,594.177
USGS,8102000,62614,135151,2012,6,593.911
USGS,8102000,62614,135151,2012,7,593.046
USGS,8102000,62614,135151,2012,8,591.474
USGS,8102000,62614,135151,2012,9,590.024
USGS,8102000,62614,135151,2012,10,589.362
USGS,8102000,62614,135151,2012,11,588.459
USGS,8102000,62614,135151,2012,12,587.647
USGS,8102000,62614,135151,2013,1,587.396
USGS,8102000,62614,135151,2013,2,587.153
USGS,8102000,62614,135151,2013,3,586.797
USGS,8102000,62614,135151,2013,4,586.445
USGS,8102000,62614,135151,2013,6,587.14
USGS,8102000,62614,135151,2013,7,586.053
USGS,8102000,62614,135151,2013,8,583.834
USGS,8102000,62614,135151,2013,10,581.694
USGS,8102000,62614,135151,2013,12,584.293
USGS,8102000,62614,135151,2014,1,584.91
USGS,8102000,62614,135151,2014,2,584.78
USGS,8102000,62614,135151,2014,3,584.605
USGS,8102000,62614,135151,2014,4,584.324
USGS,8102000,62614,135151,2014,5,584.177
USGS,8102000,62614,135151,2014,6,585.446
USGS,8102000,62614,135151,2014,7,585.722
USGS,8102000,62614,135151,2014,8,584.673
USGS,8102000,62614,135151,2014,9,583.133
USGS,8102000,62614,135151,2014,10,582.431
USGS,8102000,62614,135151,2014,11,581.842
USGS,8102000,62614,135151,2014,12,581.645
USGS,8102000,62614,135151,2015,1,581.343
USGS,8102000,62614,135151,2015,2,581.346
USGS,8102000,62614,135151,2015,3,581.635
USGS,8102000,62614,135151,2015,4,582.414
USGS,8102000,62614,135151,2015,5,587.639
USGS,8102000,62614,135151,2015,6,608.845
USGS,8102000,62614,135151,2015,7,599.687
USGS,8102000,62614,135151,2015,8,594.298
USGS,8102000,62614,135151,2015,9,593.611
